,loss,accuracy,val_loss,val_accuracy,lr
25,0.5086108446121216,0.8348308801651001,0.6205094456672668,0.8266384601593018,0.001
26,0.5056155920028687,0.8366807699203491,0.6367141604423523,0.8259337544441223,0.001
27,0.48636394739151,0.8417900204658508,0.6456811428070068,0.8245242834091187,0.001
28,0.4620506763458252,0.849453866481781,0.6374394297599792,0.8276955485343933,0.001
29,0.4444761276245117,0.8533298373222351,0.6274622082710266,0.8284002542495728,0.001
30,0.4411202669143677,0.8516560792922974,0.6012812852859497,0.8350951671600342,0.001
31,0.4303847849369049,0.856589138507843,0.6530603170394897,0.8284002542495728,0.001
32,0.4041751027107239,0.8668956756591797,0.6047430634498596,0.8336856961250305,0.001
33,0.4203245937824249,0.8608174920082092,0.6623919010162354,0.8181818127632141,0.001
34,0.3968851566314697,0.8691860437393188,0.5792988538742065,0.8431994318962097,0.001
35,0.408262699842453,0.8636363744735718,0.5942355394363403,0.8446089029312134,0.001
36,0.39365354180336,0.8690979480743408,0.5939645171165466,0.836152195930481,0.001
37,0.36634302139282227,0.876937985420227,0.5955274105072021,0.8414376378059387,0.001
38,0.3656020164489746,0.880461573600769,0.6041762232780457,0.8354474902153015,0.001
39,0.3729565143585205,0.8742952942848206,0.5707418322563171,0.8414376378059387,0.001
40,0.35629066824913025,0.8776426911354065,0.587887167930603,0.8368569612503052,0.001
41,0.3609391748905182,0.8800211548805237,0.594368040561676,0.8431994318962097,0.001
42,0.34881994128227234,0.8864517211914062,0.6459575891494751,0.8350951671600342,0.001
43,0.3307773768901825,0.8865398168563843,0.57411128282547,0.8463706970214844,0.001
44,0.31350454688072205,0.8955250382423401,0.5858230590820312,0.8424947261810303,0.001
45,0.2933387756347656,0.9023960828781128,0.606704831123352,0.8453136086463928,0.00075
46,0.2936195433139801,0.9008104205131531,0.5772352814674377,0.8484848737716675,0.00075
47,0.28748539090156555,0.9032769799232483,0.5592030882835388,0.8555320501327515,0.00075
48,0.27562782168388367,0.9083861708641052,0.6147658228874207,0.8456659913063049,0.00075
49,0.28132522106170654,0.9071529507637024,0.5809916257858276,0.8460183143615723,0.00075
50,0.27285900712013245,0.9060077667236328,0.6134406924247742,0.8453136086463928,0.00075
51,0.2567581534385681,0.9141120314598083,0.64368736743927,0.8463706970214844,0.00075
52,0.27185264229774475,0.9072409868240356,0.5593013763427734,0.8509513735771179,0.00075
53,0.24114637076854706,0.9164023995399475,0.5780055522918701,0.8558844327926636,0.0005625
54,0.2372826486825943,0.9206307530403137,0.5933327078819275,0.8544749617576599,0.0005625
55,0.2314900904893875,0.9203664660453796,0.6178212761878967,0.8523608446121216,0.0005625
56,0.2356584221124649,0.920718789100647,0.6061879992485046,0.8604651093482971,0.0005625
57,0.21524478495121002,0.9272375106811523,0.5854341387748718,0.8537702560424805,0.0005625
58,0.20747189223766327,0.9313777089118958,0.5844097137451172,0.8558844327926636,0.00042187498
59,0.2073577344417572,0.9298802018165588,0.5923234820365906,0.8590556979179382,0.00042187498
60,0.20858769118785858,0.9272375106811523,0.5858651399612427,0.8587033152580261,0.00042187498
61,0.1978333741426468,0.9319062829017639,0.6055964827537537,0.8527131676673889,0.00042187498
62,0.20510819554328918,0.9311134815216064,0.5758414268493652,0.8622269034385681,0.00042187498
63,0.19709594547748566,0.9322586059570312,0.5639355778694153,0.8604651093482971,0.00031640625
64,0.20493289828300476,0.9291754961013794,0.5884752869606018,0.8572938442230225,0.00031640625
65,0.18366026878356934,0.9365750551223755,0.5948673486709595,0.8618745803833008,0.00031640625
66,0.17906901240348816,0.937632143497467,0.573836624622345,0.8594080209732056,0.00031640625
67,0.17648456990718842,0.9407153129577637,0.5740508437156677,0.8579986095428467,0.00031640625
